# DUREE_SEC:1577880000.0|PAS:1000.0000|INTERVALLE:100000.00
Soleil_1_X,Soleil_1_Y,Soleil_1_VX,Soleil_1_VY,Soleil_2_X,Soleil_2_Y,Soleil_2_VX,Soleil_2_VY,Soleil_3_X,Soleil_3_Y,Soleil_3_VX,Soleil_3_VY
-216315041173.6602,197554092842.30023,-3411.751615676576,8907.775786946822,-35870554845.546486,389052807046.8114,9422.14056138062,2797.7405584736857,252185604577.22147,-586606899888.6285,-6010.388925704207,-11705.516345418639
-216649229596.64252,198451146903.80002,-3271.975913319883,9033.125180388866,-34934739234.945404,389325007531.3885,9294.117744641631,2646.45833574549,251583977391.60272,-587776154434.7045,-6022.1418113219,-11679.583516132487
-216969427786.72202,199360682468.12238,-3131.943088185175,9157.41212093282,-34011742453.31454,389582135905.51556,9165.760184472523,2496.2920103263577,250981178802.05157,-588942818373.1532,-6033.817076287504,-11653.704131257307
-217275608866.42682,200282595153.66226,-2991.6297897793816,9280.673692132928,-33101599118.645782,389824301876.79895,9037.0449609896,2347.2041302636085,250377216549.08762,-590106897029.9767,-6045.415151210364,-11627.877822394663
-217567743608.93265,201216784231.07806,-2851.012378300873,9402.945864992185,-32204346155.310623,390051611463.8582,8907.948863235511,2199.1583584672226,249772098330.25815,-591268395694.4515,-6056.936464934781,-11602.10422345752
-217845800408.14532,202163152514.7732,-2710.066904772664,9524.263552218903,-31320022824.154984,390264167105.07404,8778.448369297945,2052.1194184490473,249165831800.31528,-592427319619.362,-6068.3814445254275,-11576.382970666073
-218109745246.75583,203121606259.65985,-2568.7690903585594,9644.660659596011,-30448670754.622654,390462067762.05585,8648.519625613688,1906.0530429477392,248558424571.3934,-593583674021.2308,-6079.75051525528,-11550.713702541878
-218359541662.18503,204092055062.92014,-2427.0943048303443,9764.1701346466,-29590333978.990154,390645409018.1105,8518.138425426161,1760.925925255859,247949884213.1903,-594737464080.5463,-6091.044100595964,-11525.09605990059
-218595150710.33124,205074411770.5082,-2285.0175441495685,9882.824012765657,-28745058968.799957,390814283171.96765,8387.28018635986,1616.7056730794188,247340218253.14636,-595888694941.9912,-6102.262622210436,-11499.529685843203
-218816530927.0295,206068592388.1431,-2142.513407122887,10000.653460974981,-27912894673.581936,390968779327.01654,8255.919927070589,1473.3607647729048,246729434176.62674,-597037371714.6743,-6113.40649994786,-11474.01422574602
-219023638287.12924,207074515996.567,-1999.5560710852653,10117.688819446568,-27093892561.95786,391108983476.274,8124.03224292574,1330.8605078046376,246117539427.10196,-598183499472.3557,-6124.476151840645,-11448.549327249348
-219216426161.08786,208092104670.84787,-1856.119266560627,10233.959640928811,-26288106665.22862,391234978583.30835,7991.591280664061,1189.1749993181938,245504541406.33124,-599327083253.671,-6135.471994103604,-11423.134640245144
-219394845268.9789,209121283403.52524,-1712.1762508445793,10349.494728199716,-25495593623.548676,391346844659.3172,7858.570711979463,1048.2750886657382,244890447474.54245,-600468128062.3572,-6146.394441135047,-11397.769816863594
-219558843631.80084,210161980031.4091,-1567.6997804488167,10464.322169662044,-24716412734.79844,391444658836.5517,7724.943705968504,908.1323417985051,244275264950.61417,-601606638867.4763,-6157.243905519852,-11372.45451145869
-219708366519.97064,211214125165.84738,-1422.6620823414057,10578.46937318646,-23950626006.27131,391528495438.271,7590.682900375584,768.7190074083827,243659001112.2571,-602742620603.6351,-6168.02079803435,-11347.188380593
-219843356398.88004,212277652126.29727,-1277.0348239116774,10691.963098300625,-23198298209.29956,391598426045.3932,7455.760371564559,630.007984722742,243041663196.1946,-603876078171.2073,-6178.725527653052,-11321.971083021517
-219963752871.37787,213352496877.0327,-1130.7890815824724,10804.829486814519,-22459496936.949654,391654519560.00024,7320.147603139426,491.9727928622628,242423258398.34235,-605007016436.5497,-6189.358501557129,-11296.802279674914
-220069492617.04587,214438597966.8437,-983.895307986278,10917.094091965164,-21734292664.926632,391696842265.86316,7183.815453130651,354.58754167870757,241803793873.98712,-606135440232.2225,-6199.920125144548,-11271.68163364201
-220160509328.11493,215535896471.57687,-836.3232976151522,11028.781906157126,-21022758815.83525,391725457886.10864,7046.734119656868,217.826903996353,241183276737.9646,-607261354357.2007,-6210.410802041891,-11246.608810151609
-220236733641.86597,216644335939.38278,-688.0421508472136,11139.917387368552,-20324971826.955242,391740427638.19055,6908.873104964794,81.66608918721046,240561714064.83566,-608384763577.0889,-6220.830934117758,-11221.58347655389
-220298093069.3495,217763862338.54147,-539.0202362448861,11250.524484286809,-19641011221.697987,391741810286.2741,6770.2011777424295,-53.91918198373435,239939112889.06168,-609505672624.3303,-6231.180921497724,-11196.605302301201
-220344511920.24112,218894424007.7382,-389.22515101191544,11360.626660231492,-18970959684.92291,391729662191.1674,6630.686333592554,-188.95270130118797,239315480205.17807,-610624086198.42,-6241.461162580812,-11171.673958928439
-220375911223.6486,220035971608.67548,-238.62367948738654,11470.246915917343,-18314903142.303486,391704037357.9184,6490.29575354471,-323.45779588242596,238690822967.9659,-611740008966.1091,-6251.672054057493,-11146.789120033058
-220392208644.66232,221188458080.90338,-87.18174954547884,11579.407811103809,-17672930843.945644,391664987481.19037,6348.995760474381,-457.45734984723475,238065148092.62164,-612853445561.6093,-6261.813990929071,-11121.950461254723
-220393318396.43726,222351838598.76184,65.13561324054592,11688.131485172964,-17045135452.474598,391612561988.5213,6206.751773287817,-590.9738249164595,237438462454.9256,-613964400586.7983,-6271.887366528524,-11097.157660254654
-220379151147.57144,223526070530.3284,218.36433382273862,11796.439676672086,-16431613135.821411,391546808081.5767,6063.528258719887,-724.0292799754793,236810772891.40677,-615072878611.4208,-6281.892572542788,-11072.410396694759
-220349613924.53723,224711113398.27094,372.54133845589485,11904.35374185215,-15832463664.955786,391467770775.50085,5919.28868058027,-856.6453896337379,236182086199.50662,-616178884173.2869,-6291.829999036328,-11047.70835221656
-220304610008.8985,225906928842.5026,527.7046082057567,12011.894672228114,-15247790516.829187,391375492936.45087,5773.995446270234,-988.8434618063044,235552409137.7413,-617282421778.4686,-6301.700034476155,-11023.051210419957
-220244038829.0338,227113480584.54697,683.8932353799496,12119.083111181932,-14677700982.810783,391270015317.4325,5627.609850378011,-1120.6444543382026,234921748425.8582,-618383495901.4944,-6311.503065758119,-10998.438656841876
-220167795846.0609,228330734393.51547,841.1474830891026,12225.93936962367,-14122306282.91845,391151376592.5125,5480.0920151453165,-1252.0689906869345,234290110744.99265,-619482110985.5438,-6321.239478234576,-10973.870378934878
-220075772433.63913,229558658053.60486,999.5088481625222,12332.483440720784,-13581721686.168745,391019613389.5132,5331.400827580666,-1383.1373746731874,233657502737.821,-620578271442.634,-6330.909655743345,-10949.346066045742
-219967855751.30347,230797221333.02042,1159.020127661212,12438.735013699941,-13056066637.393402,390874760321.2767,5181.493872976619,-1513.8696043040309,233023931008.71014,-621671981653.8135,-6340.513980637986,-10924.865409394048
-219843928610.95633,232046395954.23303,1319.7254892512294,12544.713486719767,-12545464890.894657,390716850015.5937,5030.327364568007,-1644.2853846670398,232389402123.86395,-622763245969.3433,-6350.0528338193935,-10900.42810205087
-219703869336.1161,233306155565.4778,1481.67054572243,12650.437978806893,-12050044651.339529,390545913143.8908,4877.856069046102,-1774.4041398875065,231753922611.46872,-623852068708.8846,-6359.526594768689,-10876.033838917538
-219547551613.4952,234576475713.39682,1644.9024339618334,12755.92734084068,-11569938722.322659,390361978448.7668,4724.033227619423,-1904.2450241343063,231117498961.8311,-624938454161.679,-6368.935641581415,-10851.682316704526
-219374844336.44324,235857333816.73428,1809.4698987173963,12861.200165565355,-11105284663.059652,390165072770.4792,4568.810472285515,-2033.8269316528665,230480137627.51636,-626022406586.7291,-6378.280351003073,-10827.373233910646
-219185611439.76013,237148709140.98212,1975.4233815170924,12966.27479660027,-10656224953.707644,389955221072.4773,4412.137736948679,-2163.168505796044,229841845023.4812,-627103930212.9751,-6387.561098465935,-10803.106290802374
-218979711725.34134,238450582773.8741,2142.8151151402444,13071.169336410716,-10222907169.848349,389732446466.0819,4253.96316298684,-2292.288147015373,229202627527.20303,-628183029239.4713,-6396.778258127248,-10778.881189393498
-218756998678.083,239762937601.6242,2311.699224073318,13175.901653193027,-9805484166.709667,389496770234.4218,4094.2329988352462,-2421.204019766067,228562491478.80612,-629259707835.5616,-6405.932202908729,-10754.697633425116
-218517320271.421,241085758285.79773,2482.1318314212012,13280.489386617031,-9404114273.747662,389248211855.7339,3932.8914931161,-2549.9340582691866,227921443181.18222,-630333970141.047,-6415.02330453747,-10730.555328346003
-218260518761.83545,242419031240.69406,2654.1711727879187,13384.94995235854,-9018961500.259418,388986789026.15076,3769.880780800108,-2678.4959710632684,227279488900.10825,-631405820266.36,-6424.0519335881945,-10706.45398129342
-217986430471.59534,243762744611.12064,2827.877717688001,13489.300545341885,-8650195752.751379,388712517682.0942,3605.140761838817,-2806.9072442656106,226636634864.36,-632475262292.7296,-6433.018459526983,-10682.39330107442
-217694885558.96027,245116888250.42407,3003.3142991021227,13593.558141599098,-8297993064.846147,388425412022.4098,3438.6089716540873,-2935.1851434496134,225992887265.8193,-633542300272.3494,-6441.923250756372,-10658.372998147643
-217385707774.99207,246481453698.6314,3180.546251848603,13697.73949863707,-7962535840.575348,388125484530.39136,3270.220442813198,-3063.346714029462,225348252259.58023,-634606938228.5381,-6450.766674661969,-10634.39278460576
-217058714206.05743,247856434160.54865,3359.6415605065763,13801.86115418674,-7644013111.975912,387812745995.843,3099.907557153798,-3191.4087800262737,224702735964.0461,-635669180155.9067,-6459.549097660539,-10610.452374158604
-216713715001.0279,249241824483.648,3540.671017697973,13905.939423189377,-7342620811.984813,387487205537.35406,2927.59988755157,-3319.3879410705617,224056344461.0256,-636729030020.5165,-6468.270885249708,-10586.551482116947
-216350513082.09625,250637621135.5599,3723.708393614819,14009.990392853257,-7058562063.711424,387148870624.9665,2753.2240284441964,-3447.3005674742526,223409083795.82065,-637786491760.041,-6476.932402059179,-10562.68982537714
-215968903838.03928,252043822180.9636,3908.8306177664526,14114.029915589233,-6792047487.259848,386797747103.4414,2576.7034141370214,-3575.1627931808075,222760959977.31186,-638841569283.9204,-6485.5340119036355,-10538.867122406557
-215568674798.64902,253460427257.65753,4096.117974019702,14218.07359960616,-6543295525.375963,386433839216.34595,2397.95812381747,-3702.9905063742026,222111978978.03738,-639894266473.519,-6494.0760778373315,-10515.083093230078
-215149605288.9463,254887437551.56363,4285.654310114759,14322.136796915222,-6312532789.306215,386057149631.20374,2216.9046720954984,-3830.79933749583,221462146734.26495,-640944587182.2823,-6502.5589622104235,-10491.337459417527
-214711466061.66766,256324855770.3872,4477.527262962152,14426.234588456335,-6099994426.380091,385667679465.98724,2033.4557837647826,-3958.604644382254,220811469146.06036,-641992535235.8894,-6510.983026727096,-10467.629944072203
-214254018906.3715,257772686115.63577,4671.828501163446,14530.381766018176,-5905924510.964764,385265428317.25507,1847.520151342031,-4086.4214941955556,220159952077.34875,-643038114432.405,-6519.34863250564,-10443.960271820739
-213777016233.3646,259230934252.65115,4868.653986352266,14634.592810576869,-5730576460.592815,384850394290.2689,1659.0021737879533,-4214.264641770804,219507601355.96973,-644081328542.4344,-6527.656140140381,-10420.328168804179
-213280200630.48373,260699607278.28082,5068.104255124903,14738.88186662357,-5574213479.231733,384422574031.4747,1467.801674640672,-4342.148503951176,218854422773.7278,-645122181309.2703,-6535.9059097657355,-10396.733362670504
-212763304390.571,262178713685.7599,5270.284723524023,14843.262711989712,-5437109029.850306,383981962763.7706,1273.8135975981231,-4470.087129419046,218200422086.434,-646160676449.0454,-6544.098301122303,-10373.17558256878
-212226049007.28458,263668263326.32803,5475.3060162578895,14947.748722606599,-5319547338.644306,383528554325.04004,1076.9276773671988,-4598.0941634598175,217545605013.9414,-647196817650.8813,-6552.233673625243,-10349.654559144898
-211668144636.64975,265168267367.04248,5683.2843230841645,15052.35283155406,-5221823933.514065,383062341210.48804,877.0280833505718,-4726.182807012964,216889977240.17615,-648230608577.0441,-6560.312386434891,-10326.170024539206
-211089289521.50195,266678738244.18005,5894.341785066459,15157.087481657105,-5144246219.642979,382583314619.3887,673.9930334632169,-4854.365769269074,216233544413.15726,-649262052863.0822,-6568.334798529834,-10302.721712386141
-210489169375.6872,268199689611.54086,6108.606913727498,15261.96457077948,-5087134095.312471,382091464506.93164,467.69437505482006,-4982.655212961646,215576312145.01193,-650291154117.9856,-6576.301268782476,-10279.309357815946
-209867456724.56116,269731136282.87613,6326.215046480984,15366.995388834575,-5050820611.408728,381586779641.94305,257.9971295561543,-5111.062691373871,214918286011.98233,-651317915924.331,-6584.212156037298,-10255.932697458818
-209223810197.97678,271273094167.5568,6547.308842131207,15472.190545385363,-5035652678.434615,381069247671.36664,44.75899706046366,-5239.599075931949,214259471554.42386,-652342341838.4354,-6592.067819191833,-10232.591469451538
-208557873771.54248,272825580198.47833,6772.0388206928565,15577.559886531371,-5041991825.241771,380538855192.51227,-172.17018341240626,-5368.2744730825725,213599874276.7967,-653364435390.5034,-6599.868617280617,-10209.285413446922
-207869275951.4852,274388612251.05603,7000.563952312003,15683.112399577634,-5070215014.148949,379995587834.21106,-392.94902274998907,-5497.098128949502,212939499647.6468,-654384200084.78,-6607.614909562186,-10186.014270626258
-207157628897.94592,275962209052.0065,7233.052300673446,15788.85610374353,-5120715517.620308,379439430348.1893,-617.7452250643408,-5626.078320026618,212278353099.57874,-655401639399.7076,-6615.307055609276,-10162.77778371504
-206422527480.95914,277546390076.4153,7469.681726971814,15894.797924890536,-5193903862.249619,378870366712.15216,-846.7362915695112,-5755.222227886317,211616440029.2211,-656416756788.0809,-6622.945415402476,-10139.575697002343
-205663548262.72446,279141175431.38806,7710.64066131831,16000.943551920232,-5290208846.442972,378288380246.2943,-1080.1102918910528,-5884.535795554374,210953765797.17978,-657429555677.1969,-6630.5303494274285,-10116.407756363984
-204880248399.04565,280746585724.3075,7956.128949369118,16107.297272107988,-5410078638.92421,377693453745.2023,-1318.066710593468,-6014.023562816016,210290335727.98215,-658440039469.0245,-6638.062218775829,-10093.273709290099
-204072164451.98215,282362641913.44055,8206.358783015954,16213.861782180556,-5553981966.017577,377085569627.4088,-1560.8173777657264,-6143.6884772613985,209626155110.01242,-659448211540.3639,-6645.541385250402,-10070.173304917296
-203238811104.8158,283989365138.29016,8461.555725197713,16320.63797140506,-5722409396.605334,376464710105.2075,-1808.587493723728,-6273.531677337193,208961229195.43393,-660454075243.0122,-6652.968211474161,-10047.106294066007
-202379679769.3564,285626776526.67474,8721.95984030474,16427.624672313337,-5915874734.732943,375830857377.74536,-2061.616759300868,-6403.552243028088,208295563200.10233,-661457633903.9338,-6660.343061004049,-10024.072429283371
-201494237074.39075,287274896975.0513,8987.826943287857,16534.818373919356,-6134916531.061548,375183993850.872,-2320.1606248386543,-6533.746909025122,207629162303.46542,-662458890825.4365,-6667.666298449385,-10001.071464892359
-200581923222.66837,288933746898.0384,9259.429982495714,16642.212891371222,-6380099725.771651,374524102387.8011,-2584.4916729006286,-6664.109734321755,206962031648.45306,-663457849285.3519,-6674.938289595267,-9978.10315704759
-199642150202.20596,290603345942.4309,9537.06057349649,16749.798984880534,-6652017437.133058,373851166595.27826,-2854.901151965357,-6794.631721080015,206294176341.35214,-664454512537.2216,-6682.159401531317,-9955.167263798648
-198674299835.84744,292283712660.2274,9821.030703755052,16857.563919451248,-6951292911.808968,373165171150.7495,-3131.7006809691666,-6925.300374287803,205625601451.66962,-665448883810.4893,-6689.330002786069,-9932.263545161572
-197677721650.87042,293974864134.2529,10111.674631108446,16965.490955335736,-7278581655.098535,372466102176.9361,-3415.224147641374,-7056.099192134438,204956312011.98233,-666440966310.7019,-6696.450463467253,-9909.391763199417
-196651730547.96463,295676815548.8804,10409.351002602729,17073.558757215913,-7634573761.792587,371753947671.32416,-3705.8298271943695,-7187.007075101201,204286313017.77072,-667430763219.7178,-6703.521155408542,-9886.551682112846
-195595604246.0445,297389579697.01276,10714.445224532377,17181.74070776177,-8019996471.181258,371028697999.4032,-4003.9027522096226,-7317.997639418155,203615609427.23914,-668418277695.9274,-6710.542452322939,-9863.743068341726
-194508580476.02454,299113166412.9383,11027.372119597576,17290.00410835926,-8435616973.082918,370290346462.0329,-4309.85736963437,-7449.0384176782645,202944206161.12076,-669403512874.4823,-6717.514729963391,-9840.965690679106
-193389853892.80252,300847581918.77374,11348.578913131603,17398.309246298,-8882245495.648054,369538889949.25165,-4624.140526840821,-7580.089925897298,202272108102.464,-670386471867.5355,-6724.438366290956,-9818.219320398795
-192238572670.15326,302592828069.9248,11678.548597559053,17506.608303403056,-9360738710.236958,368774329695.0634,-4947.234835908081,-7711.104572003059,201599320096.4035,-671367157764.4985,-6731.313741651143,-9795.503731398094
-191053834737.89453,304348901482.2436,12017.803732883844,17614.84407578201,-9872003494.004564,367996672150.55524,-5279.662473925245,-7842.025375422563,200925846949.91248,-672345573632.3087,-6738.1412389587795,-9772.818700357542
-189834683614.41367,306115792520.20953,12366.910751396857,17722.94846776759,-10417001097.109035,367205929995.9994,-5621.989487504938,-7972.784460846143,200251693431.53607,-673321722515.7188,-6744.921243892102,-9750.16400691953
-188580103780.2043,307893484121.3752,12726.484847340987,17830.84071492887,-10996751768.887362,366402123316.71686,-5974.830682244644,-8103.301281038811,199576864271.105,-674295607437.6019,-6751.6541450965315,-9727.539433888138
-187289015529.2645,309681950427.3071,13097.195547486848,17938.42528074943,-11612339906.15068,365585280972.463,-6338.855193088212,-8233.480513294793,198901364159.42822,-675267231399.2792,-6758.340334398833,-9704.944767452702
-185960269224.7077,311481155185.0891,13479.77307709896,18045.589358646168,-12264919797.24316,364755442196.2721,-6714.792850066901,-8363.209561206015,198225197747.9638,-676236597380.8698,-6764.9802070322585,-9682.379797438232
-184592638872.40274,313291049875.85254,13875.01565843225,18152.199894656493,-12955722048.050665,363912658466.30786,-7103.441476559119,-8492.355577068714,197548369648.4662,-677203708341.6696,-6771.574161873322,-9659.84431758586
-183184814911.3933,315111571517.3116,14283.797906740343,18258.100025333202,-13686060791.203241,363056995703.7349,-7505.675285049539,-8620.761899463792,196870884432.60944,-678168567220.5563,-6778.122601690995,-9637.338125867487
-181735396101.70212,316942640075.4742,14707.080523148961,18363.104798793884,-14457341797.870832,362188536861.4474,-7922.454569740197,-8748.243773952861,196192746631.58575,-679131176936.4305,-6784.625933408959,-9614.861024839089
-180242880368.12073,318784155405.857,15145.921526393204,18466.99601264338,-15271071633.542227,361307384983.3302,-8354.83693801175,-8874.5831906035,195513960735.67535,-680091540388.6952,-6791.084568381651,-9592.412822037948
-178705654431.84085,320635993625.7785,15601.489318602133,18569.515958145024,-16128868025.936504,360413666832.4887,-8803.990375917436,-8999.522627713048,194834531193.78967,-681049660457.7748,-6797.498922684886,-9569.993330430023
-177121982029.04858,322498002795.47864,16075.077946999529,18670.35980217552,-17032471645.92268,359507537210.696,-9271.208509578086,-9122.757433258868,194154462412.98364,-682005540005.6812,-6803.869417421646,-9547.602368914702
-175489990475.37607,324369997755.3487,16568.125007472496,18769.166262503146,-17983759542.548965,358589184121.78326,-9757.928508428971,-9243.926499605861,193473758757.93735,-682959181876.6387,-6810.196479043731,-9525.239762895344
-173807655285.3948,326251753927.30865,17082.2327425948,18865.5061313138,-18984760522.996998,357658834970.944,-10265.752182905195,-9362.600786386121,192792424550.4041,-683910588897.7599,-6816.480539689798,-9502.90534492573
-172072782494.55426,328142999837.485,17619.193022746113,18958.868067617204,-20037672830.058052,356716764042.81177,-10796.470965206257,-9478.269112170981,192110464068.62433,-684859763879.8035,-6822.722037540048,-9480.598955444273
-170282988253.7329,330043408050.8023,18181.017073641156,19048.64089837499,-21144884546.958336,355763301567.6915,-11352.095636453578,-9590.320454762958,191427881546.70337,-685806709618.0002,-6828.921417187774,-9458.320443610079
-168435675169.44873,331952584120.4628,18769.971039281492,19134.091422574045,-22308997256.48896,354798844773.00183,-11934.891889254346,-9698.02175431425,190744681173.94977,-686751428892.9705,-6835.079130027342,-9436.069668257838
-166528004739.83875,333870053038.7465,19388.618762902785,19214.336375520503,-23532853604.325226,353823871433.49646,-12547.423108245132,-9800.489876526575,190060867094.17593,-687693924471.7485,-6841.195634657856,-9413.84649899199
-164556865079.92142,335795242519.2322,20039.87355288972,19288.306743584708,-24819569573.024216,352838956590.1819,-13192.602135589228,-9896.65592613797,189376443404.9574,-688634199108.9187,-6847.271397300678,-9391.650817444794
-162518832928.791,337727462228.70575,20727.06120740403,19354.7019650655,-26172572474.04535,351844793319.67957,-13873.754295176115,-9985.219446335113,188691414156.84827,-689572255547.8898,-6853.306892228101,-9369.482518728455
-160410128672.00006,339665877796.92316,21453.99724409389,19411.930624578592,-27595645924.54225,350842218725.897,-14594.694621895565,-10064.589111458501,188005783352.55447,-690508096522.3245,-6859.302602198494,-9347.341513118186
-158226562775.0,341609478030.5484,22225.082179846464,19458.03291520357,-29092983413.051685,349832246727.69904,-15359.82314095556,-10132.805187189957,187319554946.06378,-691441724757.7513,-6865.259018891073,-9325.22772801173
-155963471581.62964,343557033194.149,23045.41991332636,19490.57820176291,-30669252500.091404,348816109779.7364,-16174.243249996778,-10187.437091538955,186632732841.7328,-692373142973.3894,-6871.176643329751,-9303.141110222074
-153615639848.8902,345507041420.5883,23920.965894827597,19506.528151529244,-32329672282.429245,347795312464.1273,-17043.90988854705,-10225.446522852952,185945320893.33096,-693302353884.2196,-6877.0559862807295,-9281.081628674405
-151177206615.79257,347457659159.45233,24858.71398063194,19502.051596302706,-34080107523.245667,346771701044.39496,-17975.816392031167,-10243.00231870383,185257322903.04987,-694229360203.351,-6882.897568600975,-9259.049277597003
-148641549971.79138,349406609883.77124,25866.93387224487,19472.270723389498,-35927183882.67603,345747554761.463,-18978.23193074095,-10235.226643067135,184568742620.47903,-695154164644.7375,-6888.70192150413,-9237.044080320515
-146001144907.31223,351351062762.86017,26955.47510175891,19410.907986216876,-37878430066.238464,344725707163.94434,-20061.00549506479,-10195.841892382137,183879583741.56223,-696076769926.3071,-6894.469586694333,-9215.066093832902
-143247386574.17377,353287469202.36633,28136.158948630116,19309.786943554333,-39942454563.36526,343709709571.72473,-21235.95781233569,-10116.671529271352,183189849907.55038,-696997178773.593,-6900.201116294626,-9193.115414281145
-140370368807.23383,355211339270.3367,29423.286710875356,19158.114029102497,-42129167124.73077,342704054654.13745,-22517.389618415717,-9986.921845430183,182499544703.9759,-697915393923.9768,-6905.897072459875,-9171.192183670491
-137358604498.98703,357116930742.93085,30834.301300257852,18941.424822941808,-44450058386.689186,341714487389.2328,-23922.743253750217,-9792.128224846962,181808671659.6875,-698831418131.6653,-6911.558026507852,-9149.296598093035
-134198670274.84023,358996808503.7448,32390.64786216081,18640.004628829614,-46918555195.155174,340748445670.3512,-25473.463284848312,-9512.575710898702,181117234246.00653,-699745254173.5978,-6917.184557312716,-9127.428917929123
-130874753069.01051,360841207186.54803,34118.88310007391,18226.464542683178,-49550474029.07629,339815697670.4329,-27196.10583151242,-9120.875062062687,180425235876.098,-700656904856.4822,-6922.777248561699,-9105.589480618706
-127368071747.95506,362637087685.5149,36052.0670653224,17661.923744577285,-52364599376.72897,338929285340.26685,-29123.730361082875,-8578.14502776565,179732679904.6953,-701566373025.283,-6928.33668423971,-9083.77871680985
-123656146673.25081,364366704202.80884,38231.39154267735,16889.824422400536,-55383414173.146126,338106957371.215,-31297.528081369415,-7827.827251425197,179039569628.40823,-702473661573.5232,-6933.863441308139,-9061.997170973587
-119711905599.4897,366005365378.79724,40707.73036116514,15825.604901027606,-58633993903.469025,337373408077.6471,-33768.37226331064,-6785.359373097085,178345908286.9699,-703378773455.943,-6939.358077854674,-9040.245527928742
-115502679489.86401,367517827123.168,43541.97471714516,14338.920556270705,-62149010790.136215,336763884581.5043,-36597.15358338047,-5320.395909177719,177651699066.0113,-704281711704.1716,-6944.8211137649105,-9018.524647091193
-110989356505.13503,368852292764.14276,46800.55608958572,12222.180006652194,-65967579809.19868,336330186682.6493,-39850.30307085172,-3225.3444002673436,176956945102.34454,-705182479446.2915,-6950.2529987342605,-8996.835606383058
-106126625585.25237,369930137136.0185,50535.14989054889,9134.046708042477,-70135015118.17885,336150942795.8147,-43579.495812230525,-158.86695138597264,176261649493.44196,-706081079931.3324,-6955.65405831861,-8975.179756654714
-100867261376.49539,370628022818.64276,54713.11259557874,4500.755540654214,-74698545145.55579,336349493741.43823,-47752.088174317425,4452.803241306421,175565815314.06177,-706977516559.5797,-6961.024401261537,-8953.558781958849
-95179456677.88284,370747683751.3303,59000.27993883747,-2627.25472097316,-79689980173.32162,337124109167.49963,-52033.91615937703,11559.22946150793,174869445645.2152,-707871792918.3287,-6966.363759460662,-8931.97474053299
-89102560968.70947,369974168353.19385,62156.92263322517,-13600.291256350938,-85069973859.35687,338789744464.7445,-55185.25138947935,22510.72125049011,174172543624.07733,-708763912817.4365,-6971.671223746052,-8910.429994137383
-82891586293.04486,367870642488.31396,60928.9713010686,-29140.93533560896,-90583517434.31877,341783237814.2234,-53952.026383854056,38029.86208930399,173475112525.37457,-709653880302.0361,-6976.944897214769,-8888.926753693228
-77217586809.06476,364104814316.50543,50903.5006543896,-45676.80259269494,-95559560259.932,346436885264.4419,-43921.31880242905,54544.26836068908,172777155869.0077,-710541699580.4476,-6982.181831960725,-8867.465767992328
-72955356869.98068,358981006957.6003,33849.10661955314,-55132.30492943867,-99123311810.00412,352446367827.8396,-26861.727450940933,63978.34948641777,172078677481.99567,-711427374784.9402,-6987.379148612329,-8846.044556977295
-70400885485.4283,353383917082.86597,17959.089301131287,-55662.88437377488,-100978787102.70593,358926992558.3908,-10966.553324629393,64487.54220165144,171379681392.14508,-712310909640.7576,-6992.535956502028,-8824.657827874757
-69196513071.54556,347990811922.0967,6928.643325837186,-51838.787703858696,-101483649719.97592,365201495401.5374,69.01027690311884,60642.088049615224,170680171597.53247,-713192307323.1345,-6997.653582740437,-8803.30034575466
-68880522940.59412,343046305907.7219,-68.95899422441056,-47035.99239475932,-101099620158.02298,371025264658.7323,7071.693285113915,55817.960995953224,169980151906.62796,-714071570565.9551,-7002.73427088964,-8781.968601192037
-69125265765.68045,338574048483.9158,-4496.770460013071,-42492.09715798345,-100154351324.40329,376374653352.48914,11504.550721757641,51252.75782605689,169279625900.09476,-714948701835.9061,-7007.780241744708,-8760.660668071574
-69728276403.16689,334529098382.089,-7362.677490091441,-38503.50362427255,-98850311736.50032,381294605080.67944,14375.47090582342,47242.879261629714,168578596951.67813,-715823703462.2697,-7012.793395732109,-8739.37563735533
-70565930446.78296,330854824167.3108,-9264.363417586743,-35068.70867776148,-97311129001.66829,385841753549.04095,16282.138729058332,43786.82187185023,167877068262.46216,-716696577715.8518,-7017.775291471725,-8718.11319408688
-71560811338.08125,327499427681.9413,-10551.367117471855,-32111.767352269704,-95614222738.61699,390067899173.13617,17574.094334194157,40808.64071634389,167175042892.70905,-717567326854.5774,-7022.727196722437,-8696.87336407232
-72662778001.32805,324419313968.56537,-11432.998685423801,-29549.98168520215,-93809736968.672,394016639181.54486,18460.648851604765,38225.638053409515,166472523788.0108,-718435953149.6095,-7027.650146181105,-8675.656368205482
-73838268646.09071,321578666926.715,-12038.830393000077,-27311.6253858824,-91931236333.96143,397723791974.0491,19071.375403294845,35966.08792382891,165769513800.063,-719302458900.2623,-7032.544990294901,-8654.462537944668
-75064147039.7091,318948161451.2772,-12451.8221090306,-25338.519780815524,-90001859841.37718,401218684991.56287,19489.2345624804,33971.81204601485,165066015703.09714,-720166846442.3379,-7037.41243344994,-8633.292265197475
-76324051203.938,316503672934.4565,-12726.774344724121,-23584.457183990668,-88037972179.0091,404525445218.57245,19769.027427973677,32196.60315593619,164362032206.95816,-721029118152.5271,-7042.253063249673,-8612.145971943659
